iter	Passed	Remaining
34591	121725	54219
34592	121729	54215
34593	121732	54212
34594	121736	54208
34595	121739	54205
34596	121743	54201
34597	121746	54198
34598	121750	54194
34599	121754	54191
34600	121758	54187
34601	121762	54184
34602	121765	54181
34603	121769	54177
34604	121773	54174
34605	121776	54170
34606	121780	54167
34607	121783	54163
34608	121787	54160
34609	121790	54156
34610	121794	54153
34611	121798	54149
34612	121802	54146
34613	121805	54142
34614	121808	54139
34615	121812	54135
34616	121816	54132
34617	121820	54128
34618	121823	54125
34619	121826	54121
34620	121830	54118
34621	121833	54114
34622	121837	54111
34623	121840	54107
34624	121843	54104
34625	121847	54100
34626	121850	54096
34627	121853	54093
34628	121857	54089
34629	121860	54086
34630	121864	54082
34631	121867	54079
34632	121871	54075
34633	121874	54071
34634	121878	54068
34635	121881	54064
34636	121885	54061
34637	121888	54057
34638	121892	54054
34639	121895	54050
34640	121899	54047
34641	121902	54043
34642	121905	54040
34643	121909	54036
34644	121912	54032
34645	121916	54029
34646	121920	54026
34647	121924	54022
34648	121927	54019
34649	121930	54015
34650	121934	54012
34651	121938	54008
34652	121941	54005
34653	121945	54001
34654	121949	53998
34655	121952	53994
34656	121956	53991
34657	121960	53987
34658	121963	53984
34659	121967	53980
34660	121970	53977
34661	121974	53973
34662	121978	53970
34663	121981	53967
34664	121985	53963
34665	121989	53960
34666	121992	53956
34667	121995	53952
34668	121999	53949
34669	122003	53945
34670	122006	53942
34671	122009	53938
34672	122013	53935
34673	122016	53931
34674	122020	53928
34675	122023	53924
34676	122027	53921
34677	122030	53917
34678	122034	53914
34679	122037	53910
34680	122040	53906
34681	122044	53903
34682	122047	53899
34683	122050	53896
34684	122054	53892
34685	122057	53889
34686	122061	53885
34687	122065	53882
34688	122069	53878
34689	122072	53875
34690	122076	53871
34691	122079	53868
34692	122082	53864
34693	122086	53861
34694	122089	53857
34695	122093	53853
34696	122097	53850
34697	122100	53847
34698	122104	53843
34699	122107	53840
34700	122111	53836
34701	122115	53833
34702	122118	53829
34703	122122	53826
34704	122126	53822
34705	122129	53819
34706	122133	53815
34707	122136	53812
34708	122140	53808
34709	122144	53805
34710	122147	53801
34711	122151	53798
34712	122154	53794
34713	122158	53791
34714	122162	53787
34715	122165	53784
34716	122168	53780
34717	122172	53777
34718	122175	53773
34719	122179	53770
34720	122182	53766
34721	122186	53763
34722	122190	53759
34723	122193	53756
34724	122197	53752
34725	122201	53749
34726	122205	53746
34727	122209	53742
34728	122212	53739
34729	122216	53735
34730	122220	53732
34731	122223	53728
34732	122226	53725
34733	122230	53721
34734	122234	53718
34735	122238	53715
34736	122241	53711
34737	122245	53707
34738	122249	53704
34739	122252	53701
34740	122256	53697
34741	122259	53694
34742	122263	53690
34743	122266	53687
34744	122271	53684
34745	122275	53680
34746	122278	53676
34747	122282	53673
34748	122285	53670
34749	122289	53666
34750	122293	53663
34751	122296	53659
34752	122299	53656
34753	122303	53652
34754	122306	53648
34755	122310	53645
34756	122313	53641
34757	122317	53638
34758	122321	53634
34759	122324	53631
34760	122327	53627
34761	122331	53624
34762	122335	53620
34763	122338	53617
34764	122342	53613
34765	122345	53610
34766	122348	53606
34767	122351	53602
34768	122355	53599
34769	122359	53595
34770	122362	53592
34771	122366	53588
34772	122369	53585
34773	122373	53581
34774	122376	53578
34775	122380	53574
34776	122383	53571
34777	122386	53567
34778	122390	53564
34779	122393	53560
34780	122397	53557
34781	122400	53553
34782	122404	53549
34783	122407	53546
34784	122411	53542
34785	122414	53539
34786	122418	53535
34787	122421	53532
34788	122425	53528
34789	122428	53524
34790	122431	53521
34791	122435	53518
34792	122439	53514
34793	122443	53511
34794	122446	53507
34795	122449	53504
34796	122453	53500
34797	122457	53497
34798	122460	53493
34799	122464	53490
34800	122467	53486
34801	122471	53483
34802	122475	53479
34803	122478	53476
34804	122482	53472
34805	122485	53469
34806	122488	53465
34807	122492	53461
34808	122495	53458
34809	122499	53454
34810	122502	53451
34811	122506	53448
34812	122510	53444
34813	122514	53441
34814	122518	53437
34815	122521	53434
34816	122525	53431
34817	122529	53427
34818	122533	53424
34819	122537	53421
34820	122541	53417
34821	122544	53413
34822	122548	53410
34823	122552	53407
34824	122555	53403
34825	122559	53400
34826	122563	53396
34827	122566	53393
34828	122570	53389
34829	122573	53386
34830	122576	53382
34831	122580	53379
34832	122583	53375
34833	122587	53371
34834	122590	53368
34835	122594	53365
34836	122598	53361
34837	122601	53357
34838	122605	53354
34839	122608	53350
34840	122611	53347
34841	122616	53344
34842	122619	53340
34843	122623	53337
34844	122627	53333
34845	122631	53330
34846	122635	53327
34847	122638	53323
34848	122642	53320
34849	122645	53316
34850	122649	53312
34851	122653	53309
34852	122656	53306
34853	122660	53302
34854	122664	53299
34855	122668	53296
34856	122672	53292
34857	122676	53289
34858	122679	53285
34859	122683	53282
34860	122687	53279
34861	122690	53275
34862	122694	53272
34863	122698	53268
34864	122701	53265
34865	122705	53261
34866	122708	53258
34867	122712	53254
34868	122716	53251
34869	122719	53247
34870	122723	53244
34871	122727	53241
34872	122731	53237
34873	122735	53234
34874	122738	53230
34875	122741	53227
34876	122745	53223
34877	122749	53220
34878	122752	53216
34879	122756	53213
34880	122759	53209
34881	122763	53206
34882	122767	53202
34883	122770	53199
34884	122774	53195
34885	122778	53192
34886	122782	53189
34887	122786	53185
34888	122789	53182
34889	122793	53178
34890	122797	53175
34891	122800	53171
34892	122803	53168
34893	122807	53164
34894	122811	53161
34895	122815	53157
34896	122818	53154
34897	122821	53150
34898	122825	53147
34899	122828	53143
34900	122832	53140
34901	122835	53136
34902	122839	53133
34903	122842	53129
34904	122846	53125
34905	122850	53122
34906	122853	53119
34907	122857	53115
34908	122860	53112
34909	122864	53108
34910	122868	53105
34911	122871	53101
34912	122875	53098
34913	122879	53094
34914	122882	53091
34915	122886	53087
34916	122889	53084
34917	122893	53080
34918	122897	53077
34919	122900	53073
34920	122903	53070
34921	122907	53066
34922	122910	53063
34923	122914	53059
34924	122918	53056
34925	122921	53052
34926	122924	53049
34927	122927	53045
34928	122931	53041
34929	122934	53038
34930	122938	53034
34931	122942	53031
34932	122945	53027
34933	122949	53024
34934	122952	53020
34935	122956	53017
34936	122959	53013
34937	122962	53009
34938	122966	53006
34939	122969	53002
34940	122972	52999
34941	122976	52995
34942	122980	52992
34943	122983	52988
34944	122986	52985
34945	122990	52981
34946	122993	52977
34947	122996	52974
34948	123000	52970
34949	123004	52967
34950	123007	52963
34951	123011	52960
34952	123014	52956
34953	123018	52953
34954	123022	52950
34955	123025	52946
34956	123029	52943
34957	123033	52939
34958	123037	52936
34959	123040	52932
34960	123043	52929
34961	123047	52925
34962	123050	52922
34963	123054	52918
34964	123058	52915
34965	123061	52911
34966	123064	52908
34967	123068	52904
34968	123071	52900
34969	123075	52897
34970	123078	52893
34971	123081	52890
34972	123085	52886
34973	123088	52882
34974	123092	52879
34975	123095	52875
34976	123098	52872
34977	123102	52868
34978	123106	52865
34979	123109	52861
34980	123113	52858
34981	123116	52854
34982	123120	52851
34983	123123	52847
34984	123127	52844
34985	123130	52840
34986	123133	52836
34987	123137	52833
34988	123140	52829
34989	123144	52826
34990	123147	52822
34991	123151	52819
34992	123154	52815
34993	123157	52812
34994	123161	52808
34995	123164	52804
34996	123167	52801
34997	123171	52797
34998	123174	52794
34999	123178	52790
35000	123181	52787
35001	123185	52783
35002	123188	52780
35003	123192	52776
35004	123195	52772
35005	123198	52769
35006	123202	52765
35007	123206	52762
35008	123210	52759
35009	123214	52755
35010	123217	52752
35011	123221	52748
35012	123225	52745
35013	123228	52741
35014	123232	52738
35015	123236	52735
35016	123240	52731
35017	123244	52728
35018	123247	52724
35019	123251	52721
35020	123254	52717
35021	123258	52714
35022	123262	52710
35023	123265	52707
35024	123268	52703
35025	123272	52700
35026	123275	52696
35027	123279	52693
35028	123283	52689
35029	123286	52686
35030	123290	52682
35031	123293	52679
35032	123296	52675
35033	123300	52671
35034	123303	52668
35035	123306	52664
35036	123310	52661
35037	123313	52657
35038	123317	52654
35039	123321	52650
35040	123324	52647
35041	123328	52643
35042	123331	52640
35043	123335	52636
35044	123338	52633
35045	123342	52629
35046	123346	52626
35047	123349	52622
35048	123353	52619
35049	123356	52615
35050	123360	52612
35051	123363	52608
35052	123366	52605
35053	123370	52601
35054	123373	52597
35055	123377	52594
35056	123380	52590
35057	123384	52587
35058	123387	52583
35059	123391	52580
35060	123394	52576
35061	123398	52573
35062	123402	52569
35063	123405	52566
35064	123408	52562
35065	123412	52559
35066	123416	52555
35067	123419	52552
35068	123422	52548
35069	123426	52544
35070	123429	52541
35071	123432	52537
35072	123435	52534
35073	123439	52530
35074	123443	52527
35075	123446	52523
35076	123450	52520
35077	123453	52516
35078	123456	52512
35079	123460	52509
35080	123463	52505
35081	123467	52502
35082	123470	52498
35083	123474	52495
35084	123478	52491
35085	123481	52488
35086	123485	52484
35087	123488	52481
35088	123492	52477
35089	123495	52474
35090	123499	52470
35091	123503	52467
35092	123506	52463
35093	123510	52460
35094	123514	52457
35095	123517	52453
35096	123521	52450
35097	123525	52446
35098	123528	52443
35099	123532	52439
35100	123535	52436
35101	123539	52432
35102	123542	52428
35103	123546	52425
35104	123550	52422
35105	123553	52418
35106	123557	52415
35107	123561	52411
35108	123565	52408
35109	123568	52404
35110	123572	52401
35111	123575	52397
35112	123579	52394
35113	123583	52391
35114	123586	52387
35115	123590	52383
35116	123593	52380
35117	123597	52376
35118	123600	52373
35119	123603	52369
35120	123607	52366
35121	123610	52362
35122	123613	52358
35123	123617	52355
35124	123621	52352
35125	123624	52348
35126	123628	52345
35127	123632	52341
35128	123636	52338
35129	123640	52334
35130	123643	52331
35131	123646	52327
35132	123650	52324
35133	123653	52320
35134	123656	52317
35135	123660	52313
35136	123663	52309
35137	123667	52306
35138	123671	52303
35139	123674	52299
35140	123678	52296
35141	123681	52292
35142	123685	52289
35143	123688	52285
35144	123692	52282
35145	123696	52278
35146	123700	52275
35147	123703	52271
35148	123707	52268
35149	123710	52264
35150	123714	52261
35151	123717	52257
35152	123720	52254
35153	123724	52250
35154	123727	52246
35155	123731	52243
35156	123734	52239
35157	123738	52236
35158	123742	52233
35159	123746	52229
35160	123749	52226
35161	123753	52222
35162	123756	52219
35163	123760	52215
35164	123763	52212
35165	123767	52208
35166	123771	52205
35167	123774	52201
35168	123778	52198
35169	123782	52194
35170	123785	52191
35171	123788	52187
35172	123792	52184
35173	123795	52180
35174	123799	52176
35175	123803	52173
35176	123806	52170
35177	123810	52166
35178	123814	52163
35179	123818	52160
35180	123822	52156
35181	123825	52153
35182	123829	52149
35183	123832	52145
35184	123835	52142
35185	123839	52138
35186	123842	52135
35187	123845	52131
35188	123849	52128
35189	123852	52124
35190	123856	52121
35191	123860	52117
35192	123863	52114
35193	123867	52110
35194	123871	52107
35195	123874	52103
35196	123878	52100
35197	123882	52096
35198	123885	52093
35199	123889	52089
35200	123892	52086
35201	123896	52082
35202	123900	52079
35203	123903	52075
35204	123907	52072
35205	123910	52068
35206	123914	52065
35207	123918	52061
35208	123921	52058
35209	123925	52054
35210	123928	52051
35211	123932	52047
35212	123935	52044
35213	123939	52040
35214	123942	52037
35215	123946	52033
35216	123949	52030
35217	123952	52026
35218	123956	52022
35219	123959	52019
35220	123963	52015
35221	123967	52012
35222	123970	52008
35223	123973	52005
35224	123977	52001
35225	123981	51998
35226	123984	51994
35227	123987	51991
35228	123991	51987
35229	123995	51984
35230	123999	51981
35231	124002	51977
35232	124006	51973
35233	124009	51970
35234	124013	51967
35235	124017	51963
35236	124020	51960
35237	124024	51956
35238	124027	51953
35239	124031	51949
35240	124034	51946
35241	124038	51942
35242	124041	51938
35243	124044	51935
35244	124048	51931
35245	124051	51928
35246	124055	51924
35247	124058	51921
35248	124062	51917
35249	124065	51913
35250	124068	51910
35251	124072	51906
35252	124075	51903
35253	124078	51899
35254	124082	51895
35255	124085	51892
35256	124088	51888
35257	124092	51885
35258	124095	51881
35259	124099	51878
35260	124102	51874
35261	124105	51870
35262	124108	51867
35263	124112	51863
35264	124115	51860
35265	124119	51856
35266	124122	51852
35267	124125	51849
35268	124129	51845
35269	124132	51842
35270	124136	51838
35271	124139	51835
35272	124143	51831
35273	124147	51828
35274	124150	51824
35275	124154	51821
35276	124158	51817
35277	124161	51814
35278	124164	51810
35279	124167	51807
35280	124171	51803
35281	124174	51799
35282	124178	51796
35283	124181	51792
35284	124185	51789
35285	124189	51786
35286	124192	51782
35287	124196	51778
35288	124199	51775
35289	124203	51771
35290	124206	51768
35291	124210	51764
35292	124213	51761
35293	124217	51757
35294	124220	51754
35295	124224	51750
35296	124227	51747
35297	124231	51743
35298	124235	51740
35299	124238	51736
35300	124242	51733
35301	124246	51729
35302	124249	51726
35303	124253	51723
35304	124257	51719
35305	124260	51715
35306	124263	51712
35307	124267	51708
35308	124270	51705
35309	124274	51701
35310	124277	51698
35311	124280	51694
35312	124284	51690
35313	124288	51687
35314	124291	51683
35315	124294	51680
35316	124298	51676
35317	124301	51673
35318	124304	51669
35319	124308	51666
35320	124311	51662
35321	124314	51658
35322	124318	51655
35323	124322	51651
35324	124325	51648
35325	124329	51644
35326	124333	51641
35327	124336	51637
35328	124340	51634
35329	124344	51631
35330	124348	51627
35331	124351	51624
35332	124355	51620
35333	124359	51617
35334	124362	51614
35335	124366	51610
35336	124370	51607
35337	124373	51603
35338	124377	51600
35339	124380	51596
35340	124383	51592
35341	124387	51589
35342	124391	51585
35343	124394	51582
35344	124398	51579
35345	124401	51575
35346	124405	51571
35347	124408	51568
35348	124412	51564
35349	124415	51561
35350	124419	51557
35351	124422	51554
35352	124425	51550
35353	124429	51547
35354	124432	51543
35355	124436	51539
35356	124439	51536
35357	124442	51532
35358	124446	51529
35359	124449	51525
35360	124453	51522
35361	124457	51518
35362	124461	51515
35363	124464	51511
35364	124468	51508
35365	124472	51505
35366	124476	51501
35367	124480	51498
35368	124484	51495
35369	124488	51491
35370	124491	51488
35371	124495	51484
35372	124498	51481
35373	124502	51477
35374	124506	51474
35375	124509	51470
35376	124512	51467
35377	124516	51463
35378	124520	51460
35379	124523	51456
35380	124527	51453
35381	124531	51449
35382	124534	51446
35383	124538	51442
35384	124541	51439
35385	124545	51435
35386	124549	51432
35387	124552	51428
35388	124556	51425
35389	124559	51421
35390	124562	51418
35391	124566	51414
35392	124569	51411
35393	124573	51407
35394	124576	51404
35395	124580	51400
35396	124584	51397
35397	124587	51393
35398	124591	51390
35399	124595	51386
35400	124598	51383
35401	124601	51379
35402	124605	51376
35403	124609	51372
35404	124612	51369
35405	124616	51365
35406	124619	51362
35407	124623	51358
35408	124627	51355
35409	124630	51351
35410	124633	51348
35411	124637	51344
35412	124641	51341
35413	124644	51337
35414	124648	51333
35415	124651	51330
35416	124655	51327
35417	124658	51323
35418	124662	51319
35419	124665	51316
35420	124668	51312
35421	124672	51309
35422	124676	51305
35423	124680	51302
35424	124684	51299
35425	124687	51295
35426	124690	51291
35427	124693	51288
35428	124697	51284
35429	124700	51281
35430	124704	51277
35431	124707	51274
35432	124711	51270
35433	124714	51266
35434	124717	51263
35435	124721	51259
35436	124724	51256
35437	124728	51252
35438	124731	51249
35439	124735	51245
35440	124739	51242
35441	124742	51238
35442	124746	51235
35443	124749	51231
35444	124753	51228
35445	124757	51224
35446	124760	51221
35447	124764	51217
35448	124767	51214
35449	124771	51210
35450	124774	51207
35451	124777	51203
35452	124781	51199
35453	124784	51196
35454	124787	51192
35455	124791	51189
35456	124794	51185
35457	124798	51182
35458	124802	51178
35459	124805	51175
35460	124809	51171
35461	124812	51168
35462	124816	51164
35463	124820	51161
35464	124824	51157
35465	124827	51154
35466	124831	51151
35467	124834	51147
35468	124837	51143
35469	124841	51140
35470	124844	51136
35471	124847	51133
35472	124851	51129
35473	124854	51125
35474	124858	51122
35475	124861	51118
35476	124865	51115
35477	124868	51111
35478	124871	51108
35479	124875	51104
35480	124878	51100
35481	124881	51097
35482	124885	51093
35483	124888	51090
35484	124892	51086
35485	124895	51083
35486	124898	51079
35487	124902	51076
35488	124906	51072
35489	124910	51069
35490	124913	51065
35491	124917	51062
35492	124921	51058
35493	124924	51055
35494	124927	51051
35495	124931	51048
35496	124934	51044
35497	124938	51041
35498	124941	51037
35499	124945	51034
35500	124948	51030
35501	124952	51026
35502	124955	51023
35503	124959	51019
35504	124962	51016
35505	124966	51012
35506	124969	51009
35507	124972	51005
35508	124975	51001
35509	124979	50998
35510	124982	50994
35511	124986	50991
35512	124989	50987
35513	124992	50984
35514	124996	50980
35515	125000	50977
35516	125004	50973
35517	125007	50970
35518	125011	50966
35519	125014	50963
35520	125018	50959
35521	125021	50956
35522	125025	50952
35523	125028	50948
35524	125031	50945
35525	125035	50941
35526	125038	50938
35527	125042	50934
35528	125046	50931
35529	125049	50928
35530	125052	50924
35531	125056	50920
35532	125059	50917
35533	125063	50913
35534	125066	50910
35535	125070	50906
35536	125073	50902
35537	125077	50899
35538	125080	50895
35539	125083	50892
35540	125087	50888
35541	125090	50885
35542	125093	50881
35543	125097	50878
35544	125101	50874
35545	125104	50871
35546	125108	50867
35547	125111	50863
35548	125115	50860
35549	125118	50856
35550	125121	50853
35551	125125	50849
35552	125128	50846
35553	125132	50842
35554	125135	50839
35555	125139	50835
35556	125142	50832
35557	125146	50828
35558	125149	50824
35559	125153	50821
35560	125156	50817
35561	125160	50814
35562	125163	50811
35563	125167	50807
35564	125171	50804
35565	125174	50800
35566	125178	50797
35567	125181	50793
35568	125185	50790
35569	125189	50786
35570	125192	50783
35571	125196	50779
35572	125200	50776
35573	125203	50772
35574	125206	50769
35575	125210	50765
35576	125213	50761
35577	125217	50758
35578	125220	50754
35579	125224	50751
35580	125228	50748
35581	125231	50744
35582	125235	50740
35583	125238	50737
35584	125242	50733
35585	125245	50730
35586	125249	50726
35587	125252	50723
35588	125256	50719
35589	125259	50716
35590	125263	50712
35591	125266	50709
35592	125269	50705
35593	125273	50701
35594	125276	50698
35595	125279	50694
35596	125283	50691
35597	125286	50687
35598	125289	50683
35599	125293	50680
35600	125296	50676
35601	125300	50673
35602	125303	50669
35603	125307	50666
35604	125310	50662
35605	125314	50659
35606	125318	50655
35607	125321	50652
35608	125325	50649
35609	125329	50645
35610	125332	50641
35611	125335	50638
35612	125339	50634
35613	125342	50631
35614	125345	50627
35615	125349	50624
35616	125352	50620
35617	125356	50617
35618	125359	50613
35619	125363	50609
35620	125366	50606
35621	125370	50602
35622	125373	50599
35623	125377	50595
35624	125381	50592
35625	125384	50588
35626	125388	50585
35627	125391	50581
35628	125394	50578
35629	125398	50574
35630	125401	50571
35631	125404	50567
35632	125408	50563
35633	125411	50560
35634	125415	50556
35635	125418	50553
35636	125422	50549
35637	125425	50546
35638	125429	50542
35639	125433	50539
35640	125436	50535
35641	125440	50532
35642	125443	50528
35643	125447	50525
35644	125450	50521
35645	125454	50518
35646	125458	50514
35647	125461	50511
35648	125465	50507
35649	125469	50504
35650	125472	50500
35651	125476	50497
35652	125480	50494
35653	125484	50490
35654	125487	50487
35655	125491	50483
35656	125495	50480
35657	125499	50477
35658	125502	50473
35659	125506	50470
35660	125510	50466
35661	125513	50463
35662	125517	50459
35663	125520	50456
35664	125524	50452
35665	125527	50448
35666	125531	50445
35667	125534	50441
35668	125538	50438
35669	125541	50434
35670	125545	50431
35671	125548	50427
35672	125552	50424
35673	125555	50420
35674	125559	50417
35675	125562	50413
35676	125565	50409
35677	125569	50406
35678	125572	50402
35679	125576	50399
35680	125580	50396
35681	125584	50392
35682	125587	50389
35683	125591	50385
35684	125595	50382
35685	125598	50378
35686	125602	50375
35687	125606	50371
35688	125609	50368
35689	125613	50365
35690	125617	50361
35691	125621	50358
35692	125625	50355
35693	125629	50351
35694	125632	50348
35695	125636	50344
35696	125639	50340
35697	125642	50337
35698	125646	50333
35699	125649	50330
35700	125652	50326
35701	125656	50322
35702	125659	50319
35703	125662	50315
35704	125666	50312
35705	125670	50308
35706	125674	50305
35707	125677	50302
35708	125681	50298
35709	125685	50295
35710	125688	50291
35711	125692	50288
35712	125696	50284
35713	125699	50281
35714	125703	50277
35715	125706	50274
35716	125710	50270
35717	125713	50267
35718	125717	50263
35719	125720	50260
35720	125724	50256
35721	125727	50253
35722	125731	50249
35723	125734	50246
35724	125737	50242
35725	125741	50238
35726	125745	50235
35727	125748	50231
35728	125751	50228
35729	125755	50224
35730	125758	50220
35731	125761	50217
35732	125765	50213
35733	125768	50210
35734	125772	50206
35735	125775	50203
35736	125779	50199
35737	125782	50196
35738	125786	50192
35739	125789	50189
35740	125793	50185
35741	125796	50182
35742	125800	50178
35743	125803	50175
35744	125807	50171
35745	125811	50168
35746	125814	50164
35747	125817	50160
35748	125821	50157
35749	125824	50153
35750	125828	50150
35751	125831	50146
35752	125835	50143
35753	125838	50139
35754	125842	50136
35755	125845	50132
35756	125849	50129
35757	125852	50125
35758	125856	50122
35759	125860	50118
35760	125864	50115
35761	125868	50112
35762	125872	50108
35763	125875	50105
35764	125878	50101
35765	125882	50098
35766	125885	50094
35767	125889	50091
35768	125893	50087
35769	125897	50084
35770	125900	50080
35771	125904	50077
35772	125907	50073
35773	125911	50070
35774	125914	50066
35775	125918	50063
35776	125922	50060
35777	125926	50056
35778	125930	50053
35779	125933	50049
35780	125937	50046
35781	125940	50042
35782	125944	50039
35783	125947	50035
35784	125951	50032
35785	125954	50028
35786	125958	50024
35787	125961	50021
35788	125965	50017
35789	125968	50014
35790	125972	50010
35791	125976	50007
35792	125979	50004
35793	125983	50000
35794	125987	49997
35795	125990	49993
35796	125994	49990
35797	125998	49986
35798	126001	49983
35799	126005	49979
35800	126009	49976
35801	126012	49972
35802	126015	49969
35803	126020	49965
35804	126023	49962
35805	126027	49959
35806	126031	49955
35807	126034	49952
35808	126038	49948
35809	126041	49945
35810	126045	49941
35811	126048	49937
35812	126052	49934
35813	126055	49930
35814	126059	49927
35815	126063	49924
35816	126066	49920
35817	126070	49916
35818	126073	49913
35819	126077	49910
35820	126081	49906
35821	126084	49903
35822	126088	49899
35823	126092	49896
35824	126095	49892
35825	126099	49889
35826	126102	49885
35827	126105	49882
35828	126109	49878
35829	126113	49875
35830	126116	49871
35831	126120	49868
35832	126123	49864
35833	126126	49860
35834	126130	49857
35835	126133	49853
35836	126137	49850
35837	126140	49846
35838	126143	49843
35839	126147	49839
35840	126150	49835
35841	126154	49832
35842	126157	49828
35843	126161	49825
35844	126164	49821
35845	126167	49818
35846	126171	49814
35847	126174	49810
35848	126178	49807
35849	126181	49803
35850	126185	49800
35851	126188	49796
35852	126192	49793
35853	126195	49789
35854	126199	49786
35855	126202	49782
35856	126205	49779
35857	126209	49775
35858	126213	49772
35859	126216	49768
35860	126219	49764
35861	126223	49761
35862	126226	49757
35863	126229	49754
35864	126233	49750
35865	126237	49747
35866	126241	49743
35867	126244	49740
35868	126248	49736
35869	126251	49733
35870	126255	49729
35871	126258	49726
35872	126262	49722
35873	126265	49719
35874	126269	49716
35875	126273	49712
35876	126277	49709
35877	126281	49705
35878	126284	49702
35879	126288	49698
35880	126292	49695
35881	126296	49692
35882	126299	49688
35883	126303	49685
35884	126306	49681
35885	126310	49678
35886	126313	49674
35887	126317	49670
35888	126320	49667
35889	126324	49663
35890	126327	49660
35891	126331	49656
35892	126334	49653
35893	126338	49649
35894	126341	49646
35895	126344	49642
35896	126348	49638
35897	126351	49635
35898	126355	49632
35899	126359	49628
35900	126363	49625
35901	126366	49621
35902	126370	49618
35903	126373	49614
35904	126377	49611
35905	126380	49607
35906	126383	49603
35907	126387	49600
35908	126390	49596
35909	126394	49593
35910	126397	49589
35911	126401	49586
35912	126404	49582
35913	126408	49579
35914	126411	49575
35915	126415	49572
35916	126418	49568
35917	126422	49565
35918	126425	49561
35919	126429	49558
35920	126432	49554
35921	126436	49550
35922	126439	49547
35923	126443	49544
35924	126447	49540
35925	126451	49537
35926	126455	49533
35927	126458	49530
35928	126462	49527
35929	126466	49523
35930	126469	49519
35931	126472	49516
35932	126476	49512
35933	126479	49509
35934	126483	49505
35935	126486	49502
35936	126490	49498
35937	126494	49495
35938	126498	49491
35939	126501	49488
35940	126505	49484
35941	126508	49481
35942	126511	49477
35943	126515	49474
35944	126518	49470
35945	126523	49467
35946	126526	49463
35947	126529	49460
35948	126533	49456
35949	126536	49453
35950	126539	49449
35951	126543	49445
35952	126546	49442
35953	126550	49438
35954	126553	49435
35955	126557	49431
35956	126560	49428
35957	126563	49424
35958	126567	49421
35959	126570	49417
35960	126574	49413
35961	126577	49410
35962	126581	49406
35963	126584	49403
35964	126588	49399
35965	126591	49396
35966	126595	49392
35967	126599	49389
35968	126602	49385
35969	126606	49382
35970	126610	49378
35971	126613	49375
35972	126617	49372
35973	126620	49368
35974	126624	49364
35975	126627	49361
35976	126631	49358
35977	126634	49354
35978	126638	49351
35979	126641	49347
35980	126645	49343
35981	126649	49340
35982	126652	49336
35983	126656	49333
35984	126659	49329
35985	126663	49326
35986	126666	49322
35987	126670	49319
35988	126674	49315
35989	126677	49312
35990	126681	49309
35991	126685	49305
35992	126688	49302
35993	126692	49298
35994	126696	49295
35995	126699	49291
35996	126703	49288
35997	126707	49284
35998	126710	49281
35999	126714	49277
36000	126718	49274
36001	126722	49271
36002	126726	49267
36003	126730	49264
36004	126734	49261
36005	126737	49257
36006	126741	49254
36007	126745	49250
36008	126749	49247
36009	126752	49243
36010	126756	49240
36011	126760	49236
36012	126764	49233
36013	126767	49230
36014	126770	49226
36015	126774	49223
36016	126778	49219
36017	126782	49216
36018	126785	49212
36019	126789	49209
36020	126793	49205
36021	126796	49202
36022	126800	49198
36023	126804	49195
36024	126807	49191
36025	126811	49188
36026	126814	49184
36027	126818	49181
36028	126822	49177
36029	126825	49174
36030	126829	49170
36031	126833	49167
36032	126836	49164
36033	126840	49160
36034	126843	49157
36035	126847	49153
36036	126850	49150
36037	126854	49146
36038	126857	49142
36039	126861	49139
36040	126864	49135
36041	126868	49132
36042	126871	49128
36043	126875	49125
36044	126878	49121
36045	126881	49118
36046	126885	49114
36047	126889	49111
36048	126892	49107
36049	126896	49104
36050	126900	49100
36051	126903	49097
36052	126906	49093
36053	126910	49089
36054	126913	49086
36055	126917	49083
36056	126921	49079
36057	126925	49076
36058	126928	49072
36059	126931	49069
36060	126935	49065
36061	126939	49062
36062	126943	49058
36063	126946	49055
36064	126950	49051
36065	126954	49048
36066	126957	49044
36067	126961	49041
36068	126964	49037
36069	126968	49034
36070	126971	49030
36071	126974	49027
36072	126978	49023
36073	126981	49020
36074	126985	49016
36075	126988	49012
36076	126992	49009
36077	126995	49005
36078	126999	49002
36079	127002	48998
36080	127006	48995
36081	127009	48991
36082	127013	48988
36083	127016	48984
36084	127019	48980
36085	127022	48977
36086	127026	48973
36087	127029	48970
36088	127033	48966
36089	127036	48963
36090	127039	48959
36091	127043	48956
36092	127047	48952
36093	127050	48949
36094	127054	48945
36095	127057	48942
36096	127061	48938
36097	127064	48935
36098	127068	48931
36099	127072	48928
36100	127075	48924
36101	127078	48920
36102	127082	48917
36103	127085	48913
36104	127089	48910
36105	127093	48907
36106	127097	48903
36107	127101	48900
36108	127104	48896
36109	127108	48893
36110	127112	48890
36111	127116	48886
36112	127119	48883
36113	127123	48879
36114	127127	48876
36115	127130	48872
36116	127134	48869
36117	127137	48865
36118	127141	48862
36119	127144	48858
36120	127148	48854
36121	127151	48851
36122	127155	48847
36123	127158	48844
36124	127161	48840
36125	127164	48837
36126	127168	48833
36127	127171	48829
36128	127175	48826
36129	127178	48822
36130	127182	48819
36131	127186	48815
36132	127190	48812
36133	127193	48809
36134	127197	48805
36135	127200	48802
36136	127204	48798
36137	127208	48795
36138	127212	48791
36139	127215	48788
36140	127219	48784
36141	127222	48781
36142	127226	48777
36143	127229	48774
36144	127233	48770
